primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
commoo3,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Gallinula chloropus,Eurasian Moorhen,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/626601,commoo3/XC626601.ogg
commoo3,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Gallinula chloropus,Eurasian Moorhen,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/626604,commoo3/XC626604.ogg
commoo3,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Gallinula chloropus,Eurasian Moorhen,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/627199,commoo3/XC627199.ogg
commoo3,[],"['flight call', 'nocturnal flight call']",53.5354,-2.1967,Gallinula chloropus,Eurasian Moorhen,Charles Farrell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/627955,commoo3/XC627955.ogg
commoo3,[],['nocturnal flight call'],54.7448,-1.6178,Gallinula chloropus,Eurasian Moorhen,Stephen G Addinall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/628214,commoo3/XC628214.ogg
commoo3,[],['nocturnal flight call'],51.6077,-0.1944,Gallinula chloropus,Eurasian Moorhen,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/628521,commoo3/XC628521.ogg
commoo3,[],['nocturnal flight call'],51.6077,-0.1944,Gallinula chloropus,Eurasian Moorhen,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/628522,commoo3/XC628522.ogg
commoo3,[],['nocturnal flight call'],51.6077,-0.1944,Gallinula chloropus,Eurasian Moorhen,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/628548,commoo3/XC628548.ogg
commoo3,[],['nocturnal flight call'],51.6077,-0.1944,Gallinula chloropus,Eurasian Moorhen,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/628562,commoo3/XC628562.ogg
commoo3,[],['nocturnal flight call'],51.6077,-0.1944,Gallinula chloropus,Eurasian Moorhen,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/629985,commoo3/XC629985.ogg
commoo3,[],['nocturnal flight call'],51.7575,-0.4687,Gallinula chloropus,Eurasian Moorhen,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/630470,commoo3/XC630470.ogg
commoo3,[],['nocturnal flight call'],53.5919,-1.6509,Gallinula chloropus,Eurasian Moorhen,Kristian Whittaker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/630994,commoo3/XC630994.ogg
commoo3,[],"['adult', 'nocturnal flight call', 'sex uncertain']",52.5596,-1.2453,Gallinula chloropus,Eurasian Moorhen,Dale Green,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/634637,commoo3/XC634637.ogg
commoo3,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Gallinula chloropus,Eurasian Moorhen,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/635719,commoo3/XC635719.ogg
commoo3,[],['nocturnal flight call'],51.8993,-8.4944,Gallinula chloropus,Eurasian Moorhen,Mr Mark Shorten,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/635789,commoo3/XC635789.ogg
commoo3,[],"['aberrant', 'nocturnal flight call']",54.2386,-0.4196,Gallinula chloropus,Eurasian Moorhen,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636773,commoo3/XC636773.ogg
commoo3,[],['nocturnal flight call'],57.0161,-6.2787,Gallinula chloropus,Eurasian Moorhen,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/637379,commoo3/XC637379.ogg
commoo3,['comgre'],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Gallinula chloropus,Eurasian Moorhen,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/637461,commoo3/XC637461.ogg
commoo3,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Gallinula chloropus,Eurasian Moorhen,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/637465,commoo3/XC637465.ogg
commoo3,[],"['call', 'clucks']",51.8585,-8.2699,Gallinula chloropus,Eurasian Moorhen,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/637536,commoo3/XC637536.ogg
commoo3,[],"['life stage uncertain', 'sex uncertain']",51.225,-2.978,Gallinula chloropus,Eurasian Moorhen,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/639676,commoo3/XC639676.ogg
commoo3,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Gallinula chloropus,Eurasian Moorhen,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/640180,commoo3/XC640180.ogg
commoo3,[],"['adult', 'call']",50.5795,-1.3063,Gallinula chloropus,Eurasian Moorhen,Jon Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/641214,commoo3/XC641214.ogg
commoo3,[],['nocturnal flight call'],50.5796,-1.2984,Gallinula chloropus,Eurasian Moorhen,Jon Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/644878,commoo3/XC644878.ogg
commoo3,[],['nocturnal flight call'],53.4902,-2.6299,Gallinula chloropus,Eurasian Moorhen,Robert Thorpe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/650111,commoo3/XC650111.ogg
commoo3,[],['nocturnal flight call'],53.4902,-2.6299,Gallinula chloropus,Eurasian Moorhen,Robert Thorpe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/650129,commoo3/XC650129.ogg
commoo3,[],['begging call'],51.8585,-8.2699,Gallinula chloropus,Eurasian Moorhen,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/667946,commoo3/XC667946.ogg
commoo3,[],[''],51.225,-2.978,Gallinula chloropus,Eurasian Moorhen,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/673729,commoo3/XC673729.ogg
commoo3,[],"['nocturnal flight call', 'sex uncertain']",52.5578,1.2335,Gallinula chloropus,Eurasian Moorhen,Chris Beach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/678060,commoo3/XC678060.ogg
commoo3,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",52.5874,-1.9727,Gallinula chloropus,Eurasian Moorhen,Simon Watchorn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/687010,commoo3/XC687010.ogg
commoo3,[],"['adult', 'call', 'sex uncertain']",50.2024,1.7251,Gallinula chloropus,Eurasian Moorhen,Tristan Guillebot de Nerville,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/690298,commoo3/XC690298.ogg
commoo3,[],"['adult', 'call', 'sex uncertain']",50.2024,1.7251,Gallinula chloropus,Eurasian Moorhen,Tristan Guillebot de Nerville,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/690317,commoo3/XC690317.ogg
commoo3,[],[''],53.9299,-2.9833,Gallinula chloropus,Eurasian Moorhen,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/702595,commoo3/XC702595.ogg
commoo3,[],[''],54.9598,-2.111,Gallinula chloropus,Eurasian Moorhen,Jim Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/704499,commoo3/XC704499.ogg
commoo3,[],[''],55.9376,-3.2201,Gallinula chloropus,Eurasian Moorhen,Richard Littauer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/706971,commoo3/XC706971.ogg
commoo3,[],[''],54.9598,-2.111,Gallinula chloropus,Eurasian Moorhen,Jim Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/706983,commoo3/XC706983.ogg
commoo3,[],[''],52.2393,-6.3464,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/708918,commoo3/XC708918.ogg
commoo3,[],[''],54.9598,-2.111,Gallinula chloropus,Eurasian Moorhen,Jim Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/709909,commoo3/XC709909.ogg
commoo3,[],[''],56.3272,-2.9181,Gallinula chloropus,Eurasian Moorhen,Richard Littauer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/710100,commoo3/XC710100.ogg
commoo3,[],[''],53.6719,-1.7852,Gallinula chloropus,Eurasian Moorhen,David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/710638,commoo3/XC710638.ogg
commoo3,[],[''],54.2081,-0.2889,Gallinula chloropus,Eurasian Moorhen,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/716685,commoo3/XC716685.ogg
commoo3,[],[''],52.3857,-1.7909,Gallinula chloropus,Eurasian Moorhen,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/716911,commoo3/XC716911.ogg
commoo3,[],[''],53.5971,-6.3923,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/723171,commoo3/XC723171.ogg
commoo3,[],[''],52.2393,-6.3464,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/725348,commoo3/XC725348.ogg
commoo3,[],[''],53.6719,-1.7852,Gallinula chloropus,Eurasian Moorhen,David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/727079,commoo3/XC727079.ogg
commoo3,[],[''],53.6719,-1.7852,Gallinula chloropus,Eurasian Moorhen,David Tattersley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749807,commoo3/XC749807.ogg
commoo3,[],[''],53.93,-6.5882,Gallinula chloropus,Eurasian Moorhen,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/761604,commoo3/XC761604.ogg
commoo3,[],[''],54.2386,-0.4196,Gallinula chloropus,Eurasian Moorhen,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/776225,commoo3/XC776225.ogg
commoo3,[],[''],54.2386,-0.4196,Gallinula chloropus,Eurasian Moorhen,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/776228,commoo3/XC776228.ogg
commoo3,[],[''],54.2386,-0.4196,Gallinula chloropus,Eurasian Moorhen,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/776232,commoo3/XC776232.ogg
commoo3,[],[''],54.2386,-0.4196,Gallinula chloropus,Eurasian Moorhen,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/776233,commoo3/XC776233.ogg
commoo3,[],[''],52.1963,-6.4439,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/783248,commoo3/XC783248.ogg
commoo3,[],[''],53.5971,-6.3923,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/784581,commoo3/XC784581.ogg
commoo3,[],[''],52.2032,-6.4563,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/784584,commoo3/XC784584.ogg
commoo3,[],[''],52.2032,-6.4563,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/784787,commoo3/XC784787.ogg
commoo3,[],[''],52.2032,-6.4563,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/785405,commoo3/XC785405.ogg
commoo3,[],[''],52.75,0.462,Gallinula chloropus,Eurasian Moorhen,Stuart Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/796434,commoo3/XC796434.ogg
commoo3,[],[''],52.75,0.462,Gallinula chloropus,Eurasian Moorhen,Stuart Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/796437,commoo3/XC796437.ogg
commoo3,[],[''],53.5971,-6.3923,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/801224,commoo3/XC801224.ogg
commoo3,[],[''],51.5188,-3.0891,Gallinula chloropus,Eurasian Moorhen,Lee Alder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/817465,commoo3/XC817465.ogg
commoo3,[],[''],52.3629,-1.8363,Gallinula chloropus,Eurasian Moorhen,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/829440,commoo3/XC829440.ogg
commoo3,[],[''],52.2032,-6.4563,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/842198,commoo3/XC842198.ogg
commoo3,[],[''],52.2032,-6.4563,Gallinula chloropus,Eurasian Moorhen,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/842371,commoo3/XC842371.ogg
compea,[],['uncertain'],54.5489,-3.4359,Pavo cristatus,Indian Peafowl,John,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/660417,compea/XC660417.ogg
comros,[],['song'],51.5721,-0.0482,Carpodacus erythrinus,Common Rosefinch,Stuart Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/326022,comros/XC326022.ogg
comros,[],['song'],51.5688,-0.051,Carpodacus erythrinus,Common Rosefinch,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/326165,comros/XC326165.ogg
comros,['houspa'],['song'],58.3534,-5.1533,Carpodacus erythrinus,Common Rosefinch,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/373545,comros/XC373545.ogg
comros,[],['call'],52.9734,0.5641,Carpodacus erythrinus,Common Rosefinch,Gary Elton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/438937,comros/XC438937.ogg
comros,[],['song'],51.5949,-0.0553,Carpodacus erythrinus,Common Rosefinch,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/447663,comros/XC447663.ogg
comros,[],"['adult', 'male', 'song']",59.9631,-1.3152,Carpodacus erythrinus,Common Rosefinch,Glen Tyler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/572343,comros/XC572343.ogg
comros,[],"['male', 'song']",53.6157,0.1401,Carpodacus erythrinus,Common Rosefinch,Jacob Spinks,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/657070,comros/XC657070.ogg
comros,[],['song'],50.5198,-2.4513,Carpodacus erythrinus,Common Rosefinch,Steve Dettmar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/664972,comros/XC664972.ogg
comros,[],"['adult', 'call', 'male']",59.9021,-1.338,Carpodacus erythrinus,Common Rosefinch,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/673850,comros/XC673850.ogg
comros,[],[''],53.5854,0.1277,Carpodacus erythrinus,Common Rosefinch,Colin Bushell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/808596,comros/XC808596.ogg
comros,[],[''],53.6157,0.1401,Carpodacus erythrinus,Common Rosefinch,Colin Bushell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/812856,comros/XC812856.ogg
comsan,[],"['flight call', 'male', 'song']",57.3858,-3.7277,Actitis hypoleucos,Common Sandpiper,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/318810,comsan/XC318810.ogg
comsan,[],['song'],53.4159,-1.6413,Actitis hypoleucos,Common Sandpiper,Stephen Ostler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/368316,comsan/XC368316.ogg
comsan,[],['song'],57.39767,-5.502434,Actitis hypoleucos,Common Sandpiper,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/37488,comsan/XC37488.ogg
comsan,[],['flight call'],53.1755,-2.3069,Actitis hypoleucos,Common Sandpiper,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/411021,comsan/XC411021.ogg
comsan,[],['call'],53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/499613,comsan/XC499613.ogg
comsan,[],['call'],53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/501605,comsan/XC501605.ogg
comsan,[],['call'],53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/501606,comsan/XC501606.ogg
comsan,[],['call'],53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/501617,comsan/XC501617.ogg
comsan,[],['call'],53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/501618,comsan/XC501618.ogg
comsan,[],['call'],52.9725,-4.452,Actitis hypoleucos,Common Sandpiper,"Olivier SWIFT, Julie GROSSELET",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/502388,comsan/XC502388.ogg
comsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",51.9036,-8.4871,Actitis hypoleucos,Common Sandpiper,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/546199,comsan/XC546199.ogg
comsan,[],['nocturnal flight call'],56.1252,-3.9392,Actitis hypoleucos,Common Sandpiper,Jacob Davies,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/548001,comsan/XC548001.ogg
comsan,[],['nocturnal flight call'],51.3532,-0.1461,Actitis hypoleucos,Common Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/554707,comsan/XC554707.ogg
comsan,[],['nocturnal flight call'],57.4706,-4.163,Actitis hypoleucos,Common Sandpiper,B Whyte,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/555245,comsan/XC555245.ogg
comsan,[],"['adult', 'call', 'flight call', 'nocturnal flight call', 'song']",57.2821,-3.6965,Actitis hypoleucos,Common Sandpiper,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/557082,comsan/XC557082.ogg
comsan,[],"['adult', 'call', 'flight call', 'nocturnal flight call']",57.2821,-3.6965,Actitis hypoleucos,Common Sandpiper,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/557085,comsan/XC557085.ogg
comsan,[],['call'],60.2703,-1.5285,Actitis hypoleucos,Common Sandpiper,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/571110,comsan/XC571110.ogg
comsan,[],['nocturnal flight call'],51.3532,-0.1461,Actitis hypoleucos,Common Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/574127,comsan/XC574127.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.3532,-0.1461,Actitis hypoleucos,Common Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575672,comsan/XC575672.ogg
comsan,[],"['life stage uncertain', 'sex uncertain']",51.225,-2.978,Actitis hypoleucos,Common Sandpiper,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/578205,comsan/XC578205.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.3532,-0.1461,Actitis hypoleucos,Common Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/579400,comsan/XC579400.ogg
comsan,[],"['Anthropogenic background noise', 'nocturnal flight call']",52.3857,-1.7909,Actitis hypoleucos,Common Sandpiper,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/582072,comsan/XC582072.ogg
comsan,[],['nocturnal flight call'],51.4309,-2.8518,Actitis hypoleucos,Common Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586330,comsan/XC586330.ogg
comsan,[],['nocturnal flight call'],51.4309,-2.8518,Actitis hypoleucos,Common Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586331,comsan/XC586331.ogg
comsan,[],['nocturnal flight call'],51.4309,-2.8518,Actitis hypoleucos,Common Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586340,comsan/XC586340.ogg
comsan,[],['nocturnal flight call'],51.4309,-2.8518,Actitis hypoleucos,Common Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586341,comsan/XC586341.ogg
comsan,[],['nocturnal flight call'],51.4309,-2.8518,Actitis hypoleucos,Common Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586343,comsan/XC586343.ogg
comsan,[],"['flight call', 'nocturnal flight call']",52.0567,1.1482,Actitis hypoleucos,Common Sandpiper,Gi Grieco,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/588799,comsan/XC588799.ogg
comsan,[],"['flight call', 'nocturnal flight call']",51.056,-1.322,Actitis hypoleucos,Common Sandpiper,Tom Jordan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/588935,comsan/XC588935.ogg
comsan,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/621615,comsan/XC621615.ogg
comsan,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Actitis hypoleucos,Common Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/621618,comsan/XC621618.ogg
comsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",54.2386,-0.4196,Actitis hypoleucos,Common Sandpiper,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636686,comsan/XC636686.ogg
comsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",54.2386,-0.4196,Actitis hypoleucos,Common Sandpiper,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636687,comsan/XC636687.ogg
comsan,[],"['nocturnal flight call', 'sex uncertain', 'song', 'subsong']",54.2386,-0.4196,Actitis hypoleucos,Common Sandpiper,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636691,comsan/XC636691.ogg
comsan,[],"['nocturnal flight call', 'song']",54.2386,-0.4196,Actitis hypoleucos,Common Sandpiper,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636696,comsan/XC636696.ogg
comsan,[],"['adult', 'flight call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/638592,comsan/XC638592.ogg
comsan,[],['nocturnal flight call'],54.949,-1.48,Actitis hypoleucos,Common Sandpiper,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/644604,comsan/XC644604.ogg
comsan,[],"['adult', 'nocturnal flight call']",53.4902,-2.6299,Actitis hypoleucos,Common Sandpiper,Robert Thorpe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646093,comsan/XC646093.ogg
comsan,[],"['anthropogenic:: rain', 'nocturnal flight call']",52.3857,-1.7909,Actitis hypoleucos,Common Sandpiper,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/662120,comsan/XC662120.ogg
comsan,[],"['adult', 'call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/663708,comsan/XC663708.ogg
comsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/665492,comsan/XC665492.ogg
comsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Actitis hypoleucos,Common Sandpiper,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665513,comsan/XC665513.ogg
